name,arm,distance,cue,measure,lens,layer,rank
Elias,control,30,cue_b,tracer,logit,19,4503
Elias,control,30,cue_b,tracer,jlens,20,1455
Elias,control,30,cue_b,tracer,logit,20,5292
Elias,control,30,cue_b,tracer,jlens,21,1340
Elias,control,30,cue_b,tracer,logit,21,3094
Elias,control,30,cue_b,tracer,jlens,22,3197
Elias,control,30,cue_b,tracer,logit,22,5466
Elias,control,30,cue_b,tracer,jlens,23,6888
Elias,control,30,cue_b,tracer,logit,23,8953
Elias,control,30,cue_b,tracer,jlens,24,9257
Elias,control,30,cue_b,tracer,logit,24,10312
Elias,control,30,cue_b,tracer,jlens,25,7393
Elias,control,30,cue_b,tracer,logit,25,8716
Elias,control,30,cue_b,tracer,jlens,26,10595
Elias,control,30,cue_b,tracer,logit,26,10758
Elias,control,30,cue_a,trait,jlens,13,28314
Elias,control,30,cue_a,trait,logit,13,62381
Elias,control,30,cue_a,trait,jlens,14,14265
Elias,control,30,cue_a,trait,logit,14,62497
Elias,control,30,cue_a,trait,jlens,15,19431
Elias,control,30,cue_a,trait,logit,15,41797
Elias,control,30,cue_a,trait,jlens,16,26548
Elias,control,30,cue_a,trait,logit,16,11010
Elias,control,30,cue_a,trait,jlens,17,11140
Elias,control,30,cue_a,trait,logit,17,4434
Elias,control,30,cue_a,trait,jlens,18,14904
Elias,control,30,cue_a,trait,logit,18,2049
Elias,control,30,cue_a,trait,jlens,19,14042
Elias,control,30,cue_a,trait,logit,19,1103
Elias,control,30,cue_a,trait,jlens,20,18304
Elias,control,30,cue_a,trait,logit,20,925
Elias,control,30,cue_a,trait,jlens,21,23055
Elias,control,30,cue_a,trait,logit,21,2784
Elias,control,30,cue_a,trait,jlens,22,29190
Elias,control,30,cue_a,trait,logit,22,3475
Elias,control,30,cue_a,trait,jlens,23,25707
Elias,control,30,cue_a,trait,logit,23,4161
Elias,control,30,cue_a,trait,jlens,24,19902
Elias,control,30,cue_a,trait,logit,24,2931
Elias,control,30,cue_a,trait,jlens,25,19221
Elias,control,30,cue_a,trait,logit,25,4702
Elias,control,30,cue_a,trait,jlens,26,17587
Elias,control,30,cue_a,trait,logit,26,5496
Elias,control,30,cue_a,adj,jlens,13,57134
Elias,control,30,cue_a,adj,logit,13,62381
Elias,control,30,cue_a,adj,jlens,14,41746
Elias,control,30,cue_a,adj,logit,14,62497
Elias,control,30,cue_a,adj,jlens,15,42763
Elias,control,30,cue_a,adj,logit,15,41797
Elias,control,30,cue_a,adj,jlens,16,62371
Elias,control,30,cue_a,adj,logit,16,11010
Elias,control,30,cue_a,adj,jlens,17,25047
Elias,control,30,cue_a,adj,logit,17,4434
Elias,control,30,cue_a,adj,jlens,18,29994
Elias,control,30,cue_a,adj,logit,18,2049
Elias,control,30,cue_a,adj,jlens,19,23357
Elias,control,30,cue_a,adj,logit,19,1103
Elias,control,30,cue_a,adj,jlens,20,23945
Elias,control,30,cue_a,adj,logit,20,925
Elias,control,30,cue_a,adj,jlens,21,41341
Elias,control,30,cue_a,adj,logit,21,2784
Elias,control,30,cue_a,adj,jlens,22,62204
Elias,control,30,cue_a,adj,logit,22,3475
Elias,control,30,cue_a,adj,jlens,23,46578
Elias,control,30,cue_a,adj,logit,23,4161
Elias,control,30,cue_a,adj,jlens,24,26808
Elias,control,30,cue_a,adj,logit,24,2931
Elias,control,30,cue_a,adj,jlens,25,22558
Elias,control,30,cue_a,adj,logit,25,4702
Elias,control,30,cue_a,adj,jlens,26,19873
Elias,control,30,cue_a,adj,logit,26,5496
Elias,control,30,cue_a,tracer,jlens,13,6039
Elias,control,30,cue_a,tracer,logit,13,89070
Elias,control,30,cue_a,tracer,jlens,14,4132
Elias,control,30,cue_a,tracer,logit,14,101960
Elias,control,30,cue_a,tracer,jlens,15,10598
Elias,control,30,cue_a,tracer,logit,15,65550
Elias,control,30,cue_a,tracer,jlens,16,17546
Elias,control,30,cue_a,tracer,logit,16,15059
Elias,control,30,cue_a,tracer,jlens,17,12430
Elias,control,30,cue_a,tracer,logit,17,13065
Elias,control,30,cue_a,tracer,jlens,18,11389
Elias,control,30,cue_a,tracer,logit,18,13775
Elias,control,30,cue_a,tracer,jlens,19,6911
Elias,control,30,cue_a,tracer,logit,19,8767
Elias,control,30,cue_a,tracer,jlens,20,7354
Elias,control,30,cue_a,tracer,logit,20,6094
Elias,control,30,cue_a,tracer,jlens,21,15164
Elias,control,30,cue_a,tracer,logit,21,6798
Elias,control,30,cue_a,tracer,jlens,22,22203
Elias,control,30,cue_a,tracer,logit,22,10788
Elias,control,30,cue_a,tracer,jlens,23,31089
Elias,control,30,cue_a,tracer,logit,23,15778
Elias,control,30,cue_a,tracer,jlens,24,23209
Elias,control,30,cue_a,tracer,logit,24,12640
Elias,control,30,cue_a,tracer,jlens,25,25364
Elias,control,30,cue_a,tracer,logit,25,20690
Elias,control,30,cue_a,tracer,jlens,26,29171
Elias,control,30,cue_a,tracer,logit,26,18785
Elias,control,30,passive,trait,jlens,13,1392
Elias,control,30,passive,trait,logit,13,52914
Elias,control,30,passive,trait,jlens,14,1351
Elias,control,30,passive,trait,logit,14,31320
Elias,control,30,passive,trait,jlens,15,1540
Elias,control,30,passive,trait,logit,15,17020
Elias,control,30,passive,trait,jlens,16,5315
Elias,control,30,passive,trait,logit,16,5899
Elias,control,30,passive,trait,jlens,17,6754
Elias,control,30,passive,trait,logit,17,11108
Elias,control,30,passive,trait,jlens,18,12014
Elias,control,30,passive,trait,logit,18,11238
Elias,control,30,passive,trait,jlens,19,11240
Elias,control,30,passive,trait,logit,19,11092
Elias,control,30,passive,trait,jlens,20,13416
Elias,control,30,passive,trait,logit,20,7494
Elias,control,30,passive,trait,jlens,21,15379
Elias,control,30,passive,trait,logit,21,10905
Elias,control,30,passive,trait,jlens,22,14643
Elias,control,30,passive,trait,logit,22,9220
Elias,control,30,passive,trait,jlens,23,14814
Elias,control,30,passive,trait,logit,23,11125
Elias,control,30,passive,trait,jlens,24,12695
Elias,control,30,passive,trait,logit,24,9703
Elias,control,30,passive,trait,jlens,25,20084
Elias,control,30,passive,trait,logit,25,15052
Elias,control,30,passive,trait,jlens,26,17768
Elias,control,30,passive,trait,logit,26,10955
Elias,control,30,passive,adj,jlens,13,13767
Elias,control,30,passive,adj,logit,13,249580
Elias,control,30,passive,adj,jlens,14,35538
Elias,control,30,passive,adj,logit,14,240297
Elias,control,30,passive,adj,jlens,15,29069
Elias,control,30,passive,adj,logit,15,228400
Elias,control,30,passive,adj,jlens,16,53321
Elias,control,30,passive,adj,logit,16,136442
Elias,control,30,passive,adj,jlens,17,48848
Elias,control,30,passive,adj,logit,17,54968
Elias,control,30,passive,adj,jlens,18,78797
Elias,control,30,passive,adj,logit,18,42299
Elias,control,30,passive,adj,jlens,19,66058
Elias,control,30,passive,adj,logit,19,24475
Elias,control,30,passive,adj,jlens,20,79747
Elias,control,30,passive,adj,logit,20,21024
Elias,control,30,passive,adj,jlens,21,123007
Elias,control,30,passive,adj,logit,21,19875
Elias,control,30,passive,adj,jlens,22,114056
Elias,control,30,passive,adj,logit,22,11989
Elias,control,30,passive,adj,jlens,23,100884
Elias,control,30,passive,adj,logit,23,17249
Elias,control,30,passive,adj,jlens,24,48148
Elias,control,30,passive,adj,logit,24,15614
Elias,control,30,passive,adj,jlens,25,38354
Elias,control,30,passive,adj,logit,25,15546
Elias,control,30,passive,adj,jlens,26,28494
Elias,control,30,passive,adj,logit,26,15504
Elias,control,30,passive,tracer,jlens,13,1908
Elias,control,30,passive,tracer,logit,13,57665
Elias,control,30,passive,tracer,jlens,14,7180
Elias,control,30,passive,tracer,logit,14,31320
Elias,control,30,passive,tracer,jlens,15,7998
Elias,control,30,passive,tracer,logit,15,35443
Elias,control,30,passive,tracer,jlens,16,12929
Elias,control,30,passive,tracer,logit,16,13399
Elias,control,30,passive,tracer,jlens,17,7944
Elias,control,30,passive,tracer,logit,17,10183
Elias,control,30,passive,tracer,jlens,18,5622
Elias,control,30,passive,tracer,logit,18,7402
Elias,control,30,passive,tracer,jlens,19,4182
Elias,control,30,passive,tracer,logit,19,3636
Elias,control,30,passive,tracer,jlens,20,2130
Elias,control,30,passive,tracer,logit,20,1613
Elias,control,30,passive,tracer,jlens,21,2700
Elias,control,30,passive,tracer,logit,21,1461
Elias,control,30,passive,tracer,jlens,22,6421
Elias,control,30,passive,tracer,logit,22,3860
Elias,control,30,passive,tracer,jlens,23,8483
Elias,control,30,passive,tracer,logit,23,5056
Elias,control,30,passive,tracer,jlens,24,4029
Elias,control,30,passive,tracer,logit,24,2846
Elias,control,30,passive,tracer,jlens,25,3659
Elias,control,30,passive,tracer,logit,25,5668
Elias,control,30,passive,tracer,jlens,26,3235
Elias,control,30,passive,tracer,logit,26,3387
Maria,direct,15,cue_b,trait,jlens,13,378
Maria,direct,15,cue_b,trait,logit,13,3014
Maria,direct,15,cue_b,trait,jlens,14,482
Maria,direct,15,cue_b,trait,logit,14,1092
Maria,direct,15,cue_b,trait,jlens,15,701
Maria,direct,15,cue_b,trait,logit,15,899
Maria,direct,15,cue_b,trait,jlens,16,752
Maria,direct,15,cue_b,trait,logit,16,791
Maria,direct,15,cue_b,trait,jlens,17,12
Maria,direct,15,cue_b,trait,logit,17,122
Maria,direct,15,cue_b,trait,jlens,18,19
Maria,direct,15,cue_b,trait,logit,18,222
Maria,direct,15,cue_b,trait,jlens,19,33
Maria,direct,15,cue_b,trait,logit,19,79
Maria,direct,15,cue_b,trait,jlens,20,7
Maria,direct,15,cue_b,trait,logit,20,39
Maria,direct,15,cue_b,trait,jlens,21,4
Maria,direct,15,cue_b,trait,logit,21,18
Maria,direct,15,cue_b,trait,jlens,22,10
Maria,direct,15,cue_b,trait,logit,22,62
Maria,direct,15,cue_b,trait,jlens,23,8
Maria,direct,15,cue_b,trait,logit,23,15
Maria,direct,15,cue_b,trait,jlens,24,6
Maria,direct,15,cue_b,trait,logit,24,9
Maria,direct,15,cue_b,trait,jlens,25,8
Maria,direct,15,cue_b,trait,logit,25,5
Maria,direct,15,cue_b,trait,jlens,26,2
Maria,direct,15,cue_b,trait,logit,26,3
Maria,direct,15,cue_b,adj,jlens,13,5589
Maria,direct,15,cue_b,adj,logit,13,3178
Maria,direct,15,cue_b,adj,jlens,14,15423
Maria,direct,15,cue_b,adj,logit,14,1092
Maria,direct,15,cue_b,adj,jlens,15,14215
Maria,direct,15,cue_b,adj,logit,15,1402
Maria,direct,15,cue_b,adj,jlens,16,14055
Maria,direct,15,cue_b,adj,logit,16,791
Maria,direct,15,cue_b,adj,jlens,17,773
Maria,direct,15,cue_b,adj,logit,17,142
Maria,direct,15,cue_b,adj,jlens,18,626
Maria,direct,15,cue_b,adj,logit,18,222
Maria,direct,15,cue_b,adj,jlens,19,529
Maria,direct,15,cue_b,adj,logit,19,271
Maria,direct,15,cue_b,adj,jlens,20,156
Maria,direct,15,cue_b,adj,logit,20,45
Maria,direct,15,cue_b,adj,jlens,21,59
Maria,direct,15,cue_b,adj,logit,21,26
Maria,direct,15,cue_b,adj,jlens,22,110
Maria,direct,15,cue_b,adj,logit,22,72
Maria,direct,15,cue_b,adj,jlens,23,22
Maria,direct,15,cue_b,adj,logit,23,15
Maria,direct,15,cue_b,adj,jlens,24,13
Maria,direct,15,cue_b,adj,logit,24,9
Maria,direct,15,cue_b,adj,jlens,25,9
Maria,direct,15,cue_b,adj,logit,25,5
Maria,direct,15,cue_b,adj,jlens,26,2
Maria,direct,15,cue_b,adj,logit,26,3
Maria,direct,15,cue_b,tracer,jlens,13,24135
Maria,direct,15,cue_b,tracer,logit,13,198751
Maria,direct,15,cue_b,tracer,jlens,14,27451
Maria,direct,15,cue_b,tracer,logit,14,150913
Maria,direct,15,cue_b,tracer,jlens,15,20929
Maria,direct,15,cue_b,tracer,logit,15,111514
Maria,direct,15,cue_b,tracer,jlens,16,30233
Maria,direct,15,cue_b,tracer,logit,16,54387
Maria,direct,15,cue_b,tracer,jlens,17,12166
Maria,direct,15,cue_b,tracer,logit,17,14962
Maria,direct,15,cue_b,tracer,jlens,18,9823
Maria,direct,15,cue_b,tracer,logit,18,14771
Maria,direct,15,cue_b,tracer,jlens,19,6205
Maria,direct,15,cue_b,tracer,logit,19,16163
Maria,direct,15,cue_b,tracer,jlens,20,6779
Maria,direct,15,cue_b,tracer,logit,20,14507
Maria,direct,15,cue_b,tracer,jlens,21,19373
Maria,direct,15,cue_b,tracer,logit,21,20441
Maria,direct,15,cue_b,tracer,jlens,22,47201
Maria,direct,15,cue_b,tracer,logit,22,41898
Maria,direct,15,cue_b,tracer,jlens,23,31327
Maria,direct,15,cue_b,tracer,logit,23,31728
Maria,direct,15,cue_b,tracer,jlens,24,19377
Maria,direct,15,cue_b,tracer,logit,24,21022
Maria,direct,15,cue_b,tracer,jlens,25,15047
Maria,direct,15,cue_b,tracer,logit,25,18278
Maria,direct,15,cue_b,tracer,jlens,26,14879
Maria,direct,15,cue_b,tracer,logit,26,13537
Maria,direct,15,cue_a,trait,jlens,13,1668
Maria,direct,15,cue_a,trait,logit,13,678
Maria,direct,15,cue_a,trait,jlens,14,531
Maria,direct,15,cue_a,trait,logit,14,156
Maria,direct,15,cue_a,trait,jlens,15,2075
Maria,direct,15,cue_a,trait,logit,15,150
Maria,direct,15,cue_a,trait,jlens,16,1165
Maria,direct,15,cue_a,trait,logit,16,94
Maria,direct,15,cue_a,trait,jlens,17,380
Maria,direct,15,cue_a,trait,logit,17,165
Maria,direct,15,cue_a,trait,jlens,18,618
Maria,direct,15,cue_a,trait,logit,18,310
Maria,direct,15,cue_a,trait,jlens,19,392
Maria,direct,15,cue_a,trait,logit,19,501
Maria,direct,15,cue_a,trait,jlens,20,911
Maria,direct,15,cue_a,trait,logit,20,651
Maria,direct,15,cue_a,trait,jlens,21,2147
Maria,direct,15,cue_a,trait,logit,21,1095
Maria,direct,15,cue_a,trait,jlens,22,2123
Maria,direct,15,cue_a,trait,logit,22,1825
Maria,direct,15,cue_a,trait,jlens,23,1515
Maria,direct,15,cue_a,trait,logit,23,1641
Maria,direct,15,cue_a,trait,jlens,24,1627
Maria,direct,15,cue_a,trait,logit,24,2150
Maria,direct,15,cue_a,trait,jlens,25,2047
Maria,direct,15,cue_a,trait,logit,25,3067
Maria,direct,15,cue_a,trait,jlens,26,2031
Maria,direct,15,cue_a,trait,logit,26,3090
Maria,direct,15,cue_a,adj,jlens,13,57569
Maria,direct,15,cue_a,adj,logit,13,99031
Maria,direct,15,cue_a,adj,jlens,14,56575
Maria,direct,15,cue_a,adj,logit,14,34251
Maria,direct,15,cue_a,adj,jlens,15,71361
Maria,direct,15,cue_a,adj,logit,15,14902
Maria,direct,15,cue_a,adj,jlens,16,94688
Maria,direct,15,cue_a,adj,logit,16,6178
Maria,direct,15,cue_a,adj,jlens,17,33483
Maria,direct,15,cue_a,adj,logit,17,3906
Maria,direct,15,cue_a,adj,jlens,18,40079
Maria,direct,15,cue_a,adj,logit,18,2795
Maria,direct,15,cue_a,adj,jlens,19,42714
Maria,direct,15,cue_a,adj,logit,19,3656
Maria,direct,15,cue_a,adj,jlens,20,41822
Maria,direct,15,cue_a,adj,logit,20,3033
Maria,direct,15,cue_a,adj,jlens,21,60158
Maria,direct,15,cue_a,adj,logit,21,4000
Maria,direct,15,cue_a,adj,jlens,22,81265
Maria,direct,15,cue_a,adj,logit,22,6784
Maria,direct,15,cue_a,adj,jlens,23,56059
Maria,direct,15,cue_a,adj,logit,23,7331
Maria,direct,15,cue_a,adj,jlens,24,30208
Maria,direct,15,cue_a,adj,logit,24,6248
Maria,direct,15,cue_a,adj,jlens,25,29308
Maria,direct,15,cue_a,adj,logit,25,7339
Maria,direct,15,cue_a,adj,jlens,26,16869
Maria,direct,15,cue_a,adj,logit,26,6007
Maria,direct,15,cue_a,tracer,jlens,13,34209
Maria,direct,15,cue_a,tracer,logit,13,180394
Maria,direct,15,cue_a,tracer,jlens,14,50163
Maria,direct,15,cue_a,tracer,logit,14,172042
Maria,direct,15,cue_a,tracer,jlens,15,91111
Maria,direct,15,cue_a,tracer,logit,15,148673
Maria,direct,15,cue_a,tracer,jlens,16,76973
Maria,direct,15,cue_a,tracer,logit,16,44251
Maria,direct,15,cue_a,tracer,jlens,17,30374
Maria,direct,15,cue_a,tracer,logit,17,23777
Maria,direct,15,cue_a,tracer,jlens,18,32042
Maria,direct,15,cue_a,tracer,logit,18,16892
Maria,direct,15,cue_a,tracer,jlens,19,22658
Maria,direct,15,cue_a,tracer,logit,19,15773
Maria,direct,15,cue_a,tracer,jlens,20,17717
Maria,direct,15,cue_a,tracer,logit,20,11382
Maria,direct,15,cue_a,tracer,jlens,21,35945
Maria,direct,15,cue_a,tracer,logit,21,17306
Maria,direct,15,cue_a,tracer,jlens,22,52582
Maria,direct,15,cue_a,tracer,logit,22,24858
Maria,direct,15,cue_a,tracer,jlens,23,46318
Maria,direct,15,cue_a,tracer,logit,23,20272
Maria,direct,15,cue_a,tracer,jlens,24,29702
Maria,direct,15,cue_a,tracer,logit,24,19590
Maria,direct,15,cue_a,tracer,jlens,25,22254
Maria,direct,15,cue_a,tracer,logit,25,18089
Maria,direct,15,cue_a,tracer,jlens,26,18116
Maria,direct,15,cue_a,tracer,logit,26,16335
Maria,direct,15,passive,trait,jlens,13,3177
Maria,direct,15,passive,trait,logit,13,5162
Maria,direct,15,passive,trait,jlens,14,5150
Maria,direct,15,passive,trait,logit,14,9012
Maria,direct,15,passive,trait,jlens,15,2021
Maria,direct,15,passive,trait,logit,15,6201
Maria,direct,15,passive,trait,jlens,16,1805
Maria,direct,15,passive,trait,logit,16,2052
Maria,direct,15,passive,trait,jlens,17,940
Maria,direct,15,passive,trait,logit,17,1365
Maria,direct,15,passive,trait,jlens,18,1683
Maria,direct,15,passive,trait,logit,18,1141
Maria,direct,15,passive,trait,jlens,19,2501
Maria,direct,15,passive,trait,logit,19,936
Maria,direct,15,passive,trait,jlens,20,4986
Maria,direct,15,passive,trait,logit,20,1025
Maria,direct,15,passive,trait,jlens,21,7186
Maria,direct,15,passive,trait,logit,21,2585
Maria,direct,15,passive,trait,jlens,22,9025
Maria,direct,15,passive,trait,logit,22,2001
Maria,direct,15,passive,trait,jlens,23,8738
Maria,direct,15,passive,trait,logit,23,3842
Maria,direct,15,passive,trait,jlens,24,6797
Maria,direct,15,passive,trait,logit,24,3676
Maria,direct,15,passive,trait,jlens,25,11911
Maria,direct,15,passive,trait,logit,25,3494
Maria,direct,15,passive,trait,jlens,26,13258
Maria,direct,15,passive,trait,logit,26,3918
Maria,direct,15,passive,adj,jlens,13,44273
Maria,direct,15,passive,adj,logit,13,111033
Maria,direct,15,passive,adj,jlens,14,72341
Maria,direct,15,passive,adj,logit,14,99612
Maria,direct,15,passive,adj,jlens,15,51836
Maria,direct,15,passive,adj,logit,15,31138
Maria,direct,15,passive,adj,jlens,16,78163
Maria,direct,15,passive,adj,logit,16,9922
Maria,direct,15,passive,adj,jlens,17,21915
Maria,direct,15,passive,adj,logit,17,4210
Maria,direct,15,passive,adj,jlens,18,38307
Maria,direct,15,passive,adj,logit,18,3225
Maria,direct,15,passive,adj,jlens,19,37757
Maria,direct,15,passive,adj,logit,19,3027
Maria,direct,15,passive,adj,jlens,20,58693
Maria,direct,15,passive,adj,logit,20,3494
Maria,direct,15,passive,adj,jlens,21,78792
Maria,direct,15,passive,adj,logit,21,3748
Maria,direct,15,passive,adj,jlens,22,76163
Maria,direct,15,passive,adj,logit,22,7930
Maria,direct,15,passive,adj,jlens,23,39066
Maria,direct,15,passive,adj,logit,23,6309
Maria,direct,15,passive,adj,jlens,24,12873
Maria,direct,15,passive,adj,logit,24,3803
Maria,direct,15,passive,adj,jlens,25,11911
Maria,direct,15,passive,adj,logit,25,3494
Maria,direct,15,passive,adj,jlens,26,13258
Maria,direct,15,passive,adj,logit,26,3918
Maria,direct,15,passive,tracer,jlens,13,26809
Maria,direct,15,passive,tracer,logit,13,141306
Maria,direct,15,passive,tracer,jlens,14,34612
Maria,direct,15,passive,tracer,logit,14,92005
Maria,direct,15,passive,tracer,jlens,15,8567
Maria,direct,15,passive,tracer,logit,15,22018
Maria,direct,15,passive,tracer,jlens,16,5958
Maria,direct,15,passive,tracer,logit,16,4947
Maria,direct,15,passive,tracer,jlens,17,1763
Maria,direct,15,passive,tracer,logit,17,3142
Maria,direct,15,passive,tracer,jlens,18,2080
Maria,direct,15,passive,tracer,logit,18,4017
Maria,direct,15,passive,tracer,jlens,19,2113
Maria,direct,15,passive,tracer,logit,19,4836
Maria,direct,15,passive,tracer,jlens,20,4113
Maria,direct,15,passive,tracer,logit,20,7682
Maria,direct,15,passive,tracer,jlens,21,8525
Maria,direct,15,passive,tracer,logit,21,6337
Maria,direct,15,passive,tracer,jlens,22,16180
Maria,direct,15,passive,tracer,logit,22,11566
Maria,direct,15,passive,tracer,jlens,23,7896
Maria,direct,15,passive,tracer,logit,23,9191
Maria,direct,15,passive,tracer,jlens,24,5437
Maria,direct,15,passive,tracer,logit,24,7123
Maria,direct,15,passive,tracer,jlens,25,4924
Maria,direct,15,passive,tracer,logit,25,7637
Maria,direct,15,passive,tracer,jlens,26,4220
Maria,direct,15,passive,tracer,logit,26,6902
Maria,direct,20,cue_b,trait,jlens,13,285
Maria,direct,20,cue_b,trait,logit,13,2852
Maria,direct,20,cue_b,trait,jlens,14,322
Maria,direct,20,cue_b,trait,logit,14,1213
Maria,direct,20,cue_b,trait,jlens,15,394
Maria,direct,20,cue_b,trait,logit,15,563
Maria,direct,20,cue_b,trait,jlens,16,518
Maria,direct,20,cue_b,trait,logit,16,642
Maria,direct,20,cue_b,trait,jlens,17,4
Maria,direct,20,cue_b,trait,logit,17,61
Maria,direct,20,cue_b,trait,jlens,18,6
Maria,direct,20,cue_b,trait,logit,18,115
Maria,direct,20,cue_b,trait,jlens,19,13
Maria,direct,20,cue_b,trait,logit,19,76
Maria,direct,20,cue_b,trait,jlens,20,3
Maria,direct,20,cue_b,trait,logit,20,25
Maria,direct,20,cue_b,trait,jlens,21,2
Maria,direct,20,cue_b,trait,logit,21,12
Maria,direct,20,cue_b,trait,jlens,22,7
Maria,direct,20,cue_b,trait,logit,22,38
Maria,direct,20,cue_b,trait,jlens,23,7
Maria,direct,20,cue_b,trait,logit,23,5
Maria,direct,20,cue_b,trait,jlens,24,6
Maria,direct,20,cue_b,trait,logit,24,7
Maria,direct,20,cue_b,trait,jlens,25,5
Maria,direct,20,cue_b,trait,logit,25,4
Maria,direct,20,cue_b,trait,jlens,26,1
Maria,direct,20,cue_b,trait,logit,26,2
Maria,direct,20,cue_b,adj,jlens,13,4447
Maria,direct,20,cue_b,adj,logit,13,2852
Maria,direct,20,cue_b,adj,jlens,14,14527
Maria,direct,20,cue_b,adj,logit,14,1213
Maria,direct,20,cue_b,adj,jlens,15,11594
Maria,direct,20,cue_b,adj,logit,15,1033
Maria,direct,20,cue_b,adj,jlens,16,11007
Maria,direct,20,cue_b,adj,logit,16,642
Maria,direct,20,cue_b,adj,jlens,17,214
Maria,direct,20,cue_b,adj,logit,17,61
Maria,direct,20,cue_b,adj,jlens,18,211
Maria,direct,20,cue_b,adj,logit,18,115
Maria,direct,20,cue_b,adj,jlens,19,152
Maria,direct,20,cue_b,adj,logit,19,120
Maria,direct,20,cue_b,adj,jlens,20,69
Maria,direct,20,cue_b,adj,logit,20,25
Maria,direct,20,cue_b,adj,jlens,21,20
Maria,direct,20,cue_b,adj,logit,21,12
Maria,direct,20,cue_b,adj,jlens,22,43
Maria,direct,20,cue_b,adj,logit,22,38
Maria,direct,20,cue_b,adj,jlens,23,8
Maria,direct,20,cue_b,adj,logit,23,5
Maria,direct,20,cue_b,adj,jlens,24,7
Maria,direct,20,cue_b,adj,logit,24,7
Maria,direct,20,cue_b,adj,jlens,25,5
Maria,direct,20,cue_b,adj,logit,25,4
Maria,direct,20,cue_b,adj,jlens,26,1
Maria,direct,20,cue_b,adj,logit,26,2
Maria,direct,20,cue_b,tracer,jlens,13,24951
Maria,direct,20,cue_b,tracer,logit,13,194755
Maria,direct,20,cue_b,tracer,jlens,14,29258
Maria,direct,20,cue_b,tracer,logit,14,145414
Maria,direct,20,cue_b,tracer,jlens,15,20818
Maria,direct,20,cue_b,tracer,logit,15,101734
Maria,direct,20,cue_b,tracer,jlens,16,30957
Maria,direct,20,cue_b,tracer,logit,16,50683
Maria,direct,20,cue_b,tracer,jlens,17,12181
Maria,direct,20,cue_b,tracer,logit,17,14770
Maria,direct,20,cue_b,tracer,jlens,18,9032
Maria,direct,20,cue_b,tracer,logit,18,14109
Maria,direct,20,cue_b,tracer,jlens,19,6664
Maria,direct,20,cue_b,tracer,logit,19,17563
Maria,direct,20,cue_b,tracer,jlens,20,7137
Maria,direct,20,cue_b,tracer,logit,20,15727
Maria,direct,20,cue_b,tracer,jlens,21,21981
Maria,direct,20,cue_b,tracer,logit,21,23382
Maria,direct,20,cue_b,tracer,jlens,22,52211
Maria,direct,20,cue_b,tracer,logit,22,48542
Maria,direct,20,cue_b,tracer,jlens,23,36294
Maria,direct,20,cue_b,tracer,logit,23,36812
Maria,direct,20,cue_b,tracer,jlens,24,18733
Maria,direct,20,cue_b,tracer,logit,24,22121
Maria,direct,20,cue_b,tracer,jlens,25,14746
Maria,direct,20,cue_b,tracer,logit,25,20398
Maria,direct,20,cue_b,tracer,jlens,26,16314
Maria,direct,20,cue_b,tracer,logit,26,16028
Maria,direct,20,cue_a,trait,jlens,13,1370
Maria,direct,20,cue_a,trait,logit,13,949
Maria,direct,20,cue_a,trait,jlens,14,483
Maria,direct,20,cue_a,trait,logit,14,292
Maria,direct,20,cue_a,trait,jlens,15,1663
Maria,direct,20,cue_a,trait,logit,15,286
Maria,direct,20,cue_a,trait,jlens,16,1102
Maria,direct,20,cue_a,trait,logit,16,134
Maria,direct,20,cue_a,trait,jlens,17,314
Maria,direct,20,cue_a,trait,logit,17,215
Maria,direct,20,cue_a,trait,jlens,18,455
Maria,direct,20,cue_a,trait,logit,18,352
Maria,direct,20,cue_a,trait,jlens,19,265
Maria,direct,20,cue_a,trait,logit,19,533
Maria,direct,20,cue_a,trait,jlens,20,939
Maria,direct,20,cue_a,trait,logit,20,775
Maria,direct,20,cue_a,trait,jlens,21,2453
Maria,direct,20,cue_a,trait,logit,21,1348
Maria,direct,20,cue_a,trait,jlens,22,2509
Maria,direct,20,cue_a,trait,logit,22,2027
Maria,direct,20,cue_a,trait,jlens,23,1850
Maria,direct,20,cue_a,trait,logit,23,1811
Maria,direct,20,cue_a,trait,jlens,24,2223
Maria,direct,20,cue_a,trait,logit,24,2730
Maria,direct,20,cue_a,trait,jlens,25,2593
Maria,direct,20,cue_a,trait,logit,25,3288
Maria,direct,20,cue_a,trait,jlens,26,2559
Maria,direct,20,cue_a,trait,logit,26,3429
Maria,direct,20,cue_a,adj,jlens,13,69265
Maria,direct,20,cue_a,adj,logit,13,129130
Maria,direct,20,cue_a,adj,jlens,14,60640
Maria,direct,20,cue_a,adj,logit,14,48952
Maria,direct,20,cue_a,adj,jlens,15,79452
Maria,direct,20,cue_a,adj,logit,15,25301
Maria,direct,20,cue_a,adj,jlens,16,99515
Maria,direct,20,cue_a,adj,logit,16,6330
Maria,direct,20,cue_a,adj,jlens,17,32202
Maria,direct,20,cue_a,adj,logit,17,3776
Maria,direct,20,cue_a,adj,jlens,18,38696
Maria,direct,20,cue_a,adj,logit,18,3134
Maria,direct,20,cue_a,adj,jlens,19,38803
Maria,direct,20,cue_a,adj,logit,19,4027
Maria,direct,20,cue_a,adj,jlens,20,43939
Maria,direct,20,cue_a,adj,logit,20,3405
Maria,direct,20,cue_a,adj,jlens,21,66900
Maria,direct,20,cue_a,adj,logit,21,4446
Maria,direct,20,cue_a,adj,jlens,22,93230
