name,arm,distance,condition,measure,lens,layer,rank
Greta,inferred,1,baseline,trait,jlens,24,1
Greta,inferred,1,baseline,trait,logit,24,11
Greta,inferred,1,baseline,trait,jlens,25,1
Greta,inferred,1,baseline,trait,logit,25,9
Greta,inferred,1,baseline,trait,jlens,26,1
Greta,inferred,1,baseline,trait,logit,26,7
Greta,inferred,1,scene,trait,jlens,13,5564
Greta,inferred,1,scene,trait,logit,13,3218
Greta,inferred,1,scene,trait,jlens,14,57457
Greta,inferred,1,scene,trait,logit,14,4196
Greta,inferred,1,scene,trait,jlens,15,1694
Greta,inferred,1,scene,trait,logit,15,2235
Greta,inferred,1,scene,trait,jlens,16,2763
Greta,inferred,1,scene,trait,logit,16,925
Greta,inferred,1,scene,trait,jlens,17,1145
Greta,inferred,1,scene,trait,logit,17,1174
Greta,inferred,1,scene,trait,jlens,18,767
Greta,inferred,1,scene,trait,logit,18,3145
Greta,inferred,1,scene,trait,jlens,19,1603
Greta,inferred,1,scene,trait,logit,19,1353
Greta,inferred,1,scene,trait,jlens,20,2278
Greta,inferred,1,scene,trait,logit,20,842
Greta,inferred,1,scene,trait,jlens,21,2130
Greta,inferred,1,scene,trait,logit,21,705
Greta,inferred,1,scene,trait,jlens,22,1357
Greta,inferred,1,scene,trait,logit,22,1189
Greta,inferred,1,scene,trait,jlens,23,914
Greta,inferred,1,scene,trait,logit,23,1544
Greta,inferred,1,scene,trait,jlens,24,655
Greta,inferred,1,scene,trait,logit,24,1247
Greta,inferred,1,scene,trait,jlens,25,427
Greta,inferred,1,scene,trait,logit,25,1289
Greta,inferred,1,scene,trait,jlens,26,475
Greta,inferred,1,scene,trait,logit,26,1176
Greta,inferred,1,control,trait,jlens,13,8647
Greta,inferred,1,control,trait,logit,13,5465
Greta,inferred,1,control,trait,jlens,14,47902
Greta,inferred,1,control,trait,logit,14,7667
Greta,inferred,1,control,trait,jlens,15,132
Greta,inferred,1,control,trait,logit,15,521
Greta,inferred,1,control,trait,jlens,16,121
Greta,inferred,1,control,trait,logit,16,225
Greta,inferred,1,control,trait,jlens,17,10
Greta,inferred,1,control,trait,logit,17,195
Greta,inferred,1,control,trait,jlens,18,28
Greta,inferred,1,control,trait,logit,18,723
Greta,inferred,1,control,trait,jlens,19,46
Greta,inferred,1,control,trait,logit,19,547
Greta,inferred,1,control,trait,jlens,20,8
Greta,inferred,1,control,trait,logit,20,25
Greta,inferred,1,control,trait,jlens,21,3
Greta,inferred,1,control,trait,logit,21,52
Greta,inferred,1,control,trait,jlens,22,1
Greta,inferred,1,control,trait,logit,22,27
Greta,inferred,1,control,trait,jlens,23,1
Greta,inferred,1,control,trait,logit,23,11
Greta,inferred,1,control,trait,jlens,24,1
Greta,inferred,1,control,trait,logit,24,4
Greta,inferred,1,control,trait,jlens,25,1
Greta,inferred,1,control,trait,logit,25,3
Greta,inferred,1,control,trait,jlens,26,1
Greta,inferred,1,control,trait,logit,26,2
Greta,inferred,2,baseline,trait,jlens,13,1596
Greta,inferred,2,baseline,trait,logit,13,3751
Greta,inferred,2,baseline,trait,jlens,14,6408
Greta,inferred,2,baseline,trait,logit,14,3218
Greta,inferred,2,baseline,trait,jlens,15,190
Greta,inferred,2,baseline,trait,logit,15,1160
Greta,inferred,2,baseline,trait,jlens,16,213
Greta,inferred,2,baseline,trait,logit,16,280
Greta,inferred,2,baseline,trait,jlens,17,42
Greta,inferred,2,baseline,trait,logit,17,167
Greta,inferred,2,baseline,trait,jlens,18,31
Greta,inferred,2,baseline,trait,logit,18,536
Greta,inferred,2,baseline,trait,jlens,19,57
Greta,inferred,2,baseline,trait,logit,19,1040
Greta,inferred,2,baseline,trait,jlens,20,52
Greta,inferred,2,baseline,trait,logit,20,236
Greta,inferred,2,baseline,trait,jlens,21,22
Greta,inferred,2,baseline,trait,logit,21,260
Greta,inferred,2,baseline,trait,jlens,22,14
Greta,inferred,2,baseline,trait,logit,22,219
Greta,inferred,2,baseline,trait,jlens,23,7
Greta,inferred,2,baseline,trait,logit,23,129
Greta,inferred,2,baseline,trait,jlens,24,1
Greta,inferred,2,baseline,trait,logit,24,11
Greta,inferred,2,baseline,trait,jlens,25,1
Greta,inferred,2,baseline,trait,logit,25,8
Greta,inferred,2,baseline,trait,jlens,26,1
Greta,inferred,2,baseline,trait,logit,26,6
Greta,inferred,2,scene,trait,jlens,13,7319
Greta,inferred,2,scene,trait,logit,13,4488
Greta,inferred,2,scene,trait,jlens,14,62958
Greta,inferred,2,scene,trait,logit,14,5222
Greta,inferred,2,scene,trait,jlens,15,1634
Greta,inferred,2,scene,trait,logit,15,3339
Greta,inferred,2,scene,trait,jlens,16,2717
Greta,inferred,2,scene,trait,logit,16,1144
Greta,inferred,2,scene,trait,jlens,17,639
Greta,inferred,2,scene,trait,logit,17,1038
Greta,inferred,2,scene,trait,jlens,18,249
Greta,inferred,2,scene,trait,logit,18,2446
Greta,inferred,2,scene,trait,jlens,19,802
Greta,inferred,2,scene,trait,logit,19,1656
Greta,inferred,2,scene,trait,jlens,20,1683
Greta,inferred,2,scene,trait,logit,20,900
Greta,inferred,2,scene,trait,jlens,21,1722
Greta,inferred,2,scene,trait,logit,21,792
Greta,inferred,2,scene,trait,jlens,22,1661
Greta,inferred,2,scene,trait,logit,22,1361
Greta,inferred,2,scene,trait,jlens,23,1169
Greta,inferred,2,scene,trait,logit,23,1799
Greta,inferred,2,scene,trait,jlens,24,872
Greta,inferred,2,scene,trait,logit,24,1378
Greta,inferred,2,scene,trait,jlens,25,605
Greta,inferred,2,scene,trait,logit,25,1348
Greta,inferred,2,scene,trait,jlens,26,629
Greta,inferred,2,scene,trait,logit,26,1227
Greta,inferred,2,control,trait,jlens,13,1376
Greta,inferred,2,control,trait,logit,13,6643
Greta,inferred,2,control,trait,jlens,14,17625
Greta,inferred,2,control,trait,logit,14,10781
Greta,inferred,2,control,trait,jlens,15,473
Greta,inferred,2,control,trait,logit,15,2639
Greta,inferred,2,control,trait,jlens,16,512
Greta,inferred,2,control,trait,logit,16,752
Greta,inferred,2,control,trait,jlens,17,127
Greta,inferred,2,control,trait,logit,17,437
Greta,inferred,2,control,trait,jlens,18,132
Greta,inferred,2,control,trait,logit,18,1081
Greta,inferred,2,control,trait,jlens,19,232
Greta,inferred,2,control,trait,logit,19,974
Greta,inferred,2,control,trait,jlens,20,40
Greta,inferred,2,control,trait,logit,20,47
Greta,inferred,2,control,trait,jlens,21,24
Greta,inferred,2,control,trait,logit,21,107
Greta,inferred,2,control,trait,jlens,22,6
Greta,inferred,2,control,trait,logit,22,44
Greta,inferred,2,control,trait,jlens,23,3
Greta,inferred,2,control,trait,logit,23,46
Greta,inferred,2,control,trait,jlens,24,1
Greta,inferred,2,control,trait,logit,24,5
Greta,inferred,2,control,trait,jlens,25,1
Greta,inferred,2,control,trait,logit,25,6
Greta,inferred,2,control,trait,jlens,26,1
Greta,inferred,2,control,trait,logit,26,6
Greta,inferred,4,baseline,trait,jlens,13,1870
Greta,inferred,4,baseline,trait,logit,13,7442
Greta,inferred,4,baseline,trait,jlens,14,7033
Greta,inferred,4,baseline,trait,logit,14,6059
Greta,inferred,4,baseline,trait,jlens,15,159
Greta,inferred,4,baseline,trait,logit,15,1841
Greta,inferred,4,baseline,trait,jlens,16,272
Greta,inferred,4,baseline,trait,logit,16,610
Greta,inferred,4,baseline,trait,jlens,17,14
Greta,inferred,4,baseline,trait,logit,17,158
Greta,inferred,4,baseline,trait,jlens,18,13
Greta,inferred,4,baseline,trait,logit,18,574
Greta,inferred,4,baseline,trait,jlens,19,20
Greta,inferred,4,baseline,trait,logit,19,816
Greta,inferred,4,baseline,trait,jlens,20,16
Greta,inferred,4,baseline,trait,logit,20,48
Greta,inferred,4,baseline,trait,jlens,21,9
Greta,inferred,4,baseline,trait,logit,21,85
Greta,inferred,4,baseline,trait,jlens,22,7
Greta,inferred,4,baseline,trait,logit,22,79
Greta,inferred,4,baseline,trait,jlens,23,2
Greta,inferred,4,baseline,trait,logit,23,42
Greta,inferred,4,baseline,trait,jlens,24,1
Greta,inferred,4,baseline,trait,logit,24,6
Greta,inferred,4,baseline,trait,jlens,25,1
Greta,inferred,4,baseline,trait,logit,25,6
Greta,inferred,4,baseline,trait,jlens,26,1
Greta,inferred,4,baseline,trait,logit,26,6
Greta,inferred,4,scene,trait,jlens,13,7812
Greta,inferred,4,scene,trait,logit,13,7819
Greta,inferred,4,scene,trait,jlens,14,49851
Greta,inferred,4,scene,trait,logit,14,8436
Greta,inferred,4,scene,trait,jlens,15,1190
Greta,inferred,4,scene,trait,logit,15,4887
Greta,inferred,4,scene,trait,jlens,16,3400
Greta,inferred,4,scene,trait,logit,16,2085
Greta,inferred,4,scene,trait,jlens,17,1194
Greta,inferred,4,scene,trait,logit,17,2075
Greta,inferred,4,scene,trait,jlens,18,522
Greta,inferred,4,scene,trait,logit,18,3248
Greta,inferred,4,scene,trait,jlens,19,1878
Greta,inferred,4,scene,trait,logit,19,2157
Greta,inferred,4,scene,trait,jlens,20,4070
Greta,inferred,4,scene,trait,logit,20,1221
Greta,inferred,4,scene,trait,jlens,21,4145
Greta,inferred,4,scene,trait,logit,21,898
Greta,inferred,4,scene,trait,jlens,22,3363
Greta,inferred,4,scene,trait,logit,22,1462
Greta,inferred,4,scene,trait,jlens,23,1972
Greta,inferred,4,scene,trait,logit,23,1734
Greta,inferred,4,scene,trait,jlens,24,1757
Greta,inferred,4,scene,trait,logit,24,1569
Greta,inferred,4,scene,trait,jlens,25,1038
Greta,inferred,4,scene,trait,logit,25,1422
Greta,inferred,4,scene,trait,jlens,26,1046
Greta,inferred,4,scene,trait,logit,26,1315
Greta,inferred,4,control,trait,jlens,13,1983
Greta,inferred,4,control,trait,logit,13,8447
Greta,inferred,4,control,trait,jlens,14,11911
Greta,inferred,4,control,trait,logit,14,8599
Greta,inferred,4,control,trait,jlens,15,202
Greta,inferred,4,control,trait,logit,15,2760
Greta,inferred,4,control,trait,jlens,16,508
Greta,inferred,4,control,trait,logit,16,1076
Greta,inferred,4,control,trait,jlens,17,68
Greta,inferred,4,control,trait,logit,17,621
Greta,inferred,4,control,trait,jlens,18,54
Greta,inferred,4,control,trait,logit,18,1458
Greta,inferred,4,control,trait,jlens,19,101
Greta,inferred,4,control,trait,logit,19,962
Greta,inferred,4,control,trait,jlens,20,61
Greta,inferred,4,control,trait,logit,20,160
Greta,inferred,4,control,trait,jlens,21,75
Greta,inferred,4,control,trait,logit,21,228
Greta,inferred,4,control,trait,jlens,22,18
Greta,inferred,4,control,trait,logit,22,129
Greta,inferred,4,control,trait,jlens,23,7
Greta,inferred,4,control,trait,logit,23,106
Greta,inferred,4,control,trait,jlens,24,1
Greta,inferred,4,control,trait,logit,24,8
Greta,inferred,4,control,trait,jlens,25,1
Greta,inferred,4,control,trait,logit,25,6
Greta,inferred,4,control,trait,jlens,26,1
Greta,inferred,4,control,trait,logit,26,6
Greta,inferred,7,baseline,trait,jlens,13,2594
Greta,inferred,7,baseline,trait,logit,13,10272
Greta,inferred,7,baseline,trait,jlens,14,10045
Greta,inferred,7,baseline,trait,logit,14,13014
Greta,inferred,7,baseline,trait,jlens,15,195
Greta,inferred,7,baseline,trait,logit,15,3098
Greta,inferred,7,baseline,trait,jlens,16,429
Greta,inferred,7,baseline,trait,logit,16,959
Greta,inferred,7,baseline,trait,jlens,17,16
Greta,inferred,7,baseline,trait,logit,17,184
Greta,inferred,7,baseline,trait,jlens,18,22
Greta,inferred,7,baseline,trait,logit,18,609
Greta,inferred,7,baseline,trait,jlens,19,17
Greta,inferred,7,baseline,trait,logit,19,499
Greta,inferred,7,baseline,trait,jlens,20,14
Greta,inferred,7,baseline,trait,logit,20,33
Greta,inferred,7,baseline,trait,jlens,21,9
Greta,inferred,7,baseline,trait,logit,21,54
Greta,inferred,7,baseline,trait,jlens,22,9
Greta,inferred,7,baseline,trait,logit,22,72
Greta,inferred,7,baseline,trait,jlens,23,4
Greta,inferred,7,baseline,trait,logit,23,31
Greta,inferred,7,baseline,trait,jlens,24,1
Greta,inferred,7,baseline,trait,logit,24,7
Greta,inferred,7,baseline,trait,jlens,25,2
Greta,inferred,7,baseline,trait,logit,25,7
Greta,inferred,7,baseline,trait,jlens,26,1
Greta,inferred,7,baseline,trait,logit,26,6
Greta,inferred,7,scene,trait,jlens,13,9182
Greta,inferred,7,scene,trait,logit,13,16388
Greta,inferred,7,scene,trait,jlens,14,30568
Greta,inferred,7,scene,trait,logit,14,22114
Greta,inferred,7,scene,trait,jlens,15,837
Greta,inferred,7,scene,trait,logit,15,8793
Greta,inferred,7,scene,trait,jlens,16,2284
Greta,inferred,7,scene,trait,logit,16,2663
Greta,inferred,7,scene,trait,jlens,17,1615
Greta,inferred,7,scene,trait,logit,17,3116
Greta,inferred,7,scene,trait,jlens,18,1116
Greta,inferred,7,scene,trait,logit,18,3895
Greta,inferred,7,scene,trait,jlens,19,2862
Greta,inferred,7,scene,trait,logit,19,2753
Greta,inferred,7,scene,trait,jlens,20,3788
Greta,inferred,7,scene,trait,logit,20,1704
Greta,inferred,7,scene,trait,jlens,21,3519
Greta,inferred,7,scene,trait,logit,21,865
Greta,inferred,7,scene,trait,jlens,22,2875
Greta,inferred,7,scene,trait,logit,22,1386
Greta,inferred,7,scene,trait,jlens,23,1599
Greta,inferred,7,scene,trait,logit,23,1656
Greta,inferred,7,scene,trait,jlens,24,1615
Greta,inferred,7,scene,trait,logit,24,1540
Greta,inferred,7,scene,trait,jlens,25,934
Greta,inferred,7,scene,trait,logit,25,2025
Greta,inferred,7,scene,trait,jlens,26,827
Greta,inferred,7,scene,trait,logit,26,1551
Greta,inferred,7,control,trait,jlens,13,2802
Greta,inferred,7,control,trait,logit,13,12199
Greta,inferred,7,control,trait,jlens,14,16299
Greta,inferred,7,control,trait,logit,14,18045
Greta,inferred,7,control,trait,jlens,15,258
Greta,inferred,7,control,trait,logit,15,5269
Greta,inferred,7,control,trait,jlens,16,498
Greta,inferred,7,control,trait,logit,16,1188
Greta,inferred,7,control,trait,jlens,17,39
Greta,inferred,7,control,trait,logit,17,467
Greta,inferred,7,control,trait,jlens,18,34
Greta,inferred,7,control,trait,logit,18,1006
Greta,inferred,7,control,trait,jlens,19,55
Greta,inferred,7,control,trait,logit,19,740
Greta,inferred,7,control,trait,jlens,20,45
Greta,inferred,7,control,trait,logit,20,124
Greta,inferred,7,control,trait,jlens,21,56
Greta,inferred,7,control,trait,logit,21,182
Greta,inferred,7,control,trait,jlens,22,13
Greta,inferred,7,control,trait,logit,22,110
Greta,inferred,7,control,trait,jlens,23,4
Greta,inferred,7,control,trait,logit,23,74
Greta,inferred,7,control,trait,jlens,24,1
Greta,inferred,7,control,trait,logit,24,7
Greta,inferred,7,control,trait,jlens,25,1
Greta,inferred,7,control,trait,logit,25,6
Greta,inferred,7,control,trait,jlens,26,1
Greta,inferred,7,control,trait,logit,26,6
Greta,inferred,10,baseline,trait,jlens,13,1947
Greta,inferred,10,baseline,trait,logit,13,11572
Greta,inferred,10,baseline,trait,jlens,14,5714
Greta,inferred,10,baseline,trait,logit,14,14845
Greta,inferred,10,baseline,trait,jlens,15,208
Greta,inferred,10,baseline,trait,logit,15,2388
Greta,inferred,10,baseline,trait,jlens,16,705
Greta,inferred,10,baseline,trait,logit,16,821
Greta,inferred,10,baseline,trait,jlens,17,17
Greta,inferred,10,baseline,trait,logit,17,288
Greta,inferred,10,baseline,trait,jlens,18,25
Greta,inferred,10,baseline,trait,logit,18,546
Greta,inferred,10,baseline,trait,jlens,19,22
Greta,inferred,10,baseline,trait,logit,19,308
Greta,inferred,10,baseline,trait,jlens,20,19
Greta,inferred,10,baseline,trait,logit,20,31
Greta,inferred,10,baseline,trait,jlens,21,10
Greta,inferred,10,baseline,trait,logit,21,56
Greta,inferred,10,baseline,trait,jlens,22,9
Greta,inferred,10,baseline,trait,logit,22,57
Greta,inferred,10,baseline,trait,jlens,23,4
Greta,inferred,10,baseline,trait,logit,23,34
Greta,inferred,10,baseline,trait,jlens,24,1
Greta,inferred,10,baseline,trait,logit,24,8
Greta,inferred,10,baseline,trait,jlens,25,1
Greta,inferred,10,baseline,trait,logit,25,7
Greta,inferred,10,baseline,trait,jlens,26,1
Greta,inferred,10,baseline,trait,logit,26,6
Greta,inferred,10,scene,trait,jlens,13,8059
Greta,inferred,10,scene,trait,logit,13,20439
Greta,inferred,10,scene,trait,jlens,14,22381
Greta,inferred,10,scene,trait,logit,14,26724
Greta,inferred,10,scene,trait,jlens,15,675
Greta,inferred,10,scene,trait,logit,15,6699
Greta,inferred,10,scene,trait,jlens,16,2754
Greta,inferred,10,scene,trait,logit,16,2485
Greta,inferred,10,scene,trait,jlens,17,2171
Greta,inferred,10,scene,trait,logit,17,6009
Greta,inferred,10,scene,trait,jlens,18,1840
Greta,inferred,10,scene,trait,logit,18,3574
Greta,inferred,10,scene,trait,jlens,19,4888
Greta,inferred,10,scene,trait,logit,19,2407
Greta,inferred,10,scene,trait,jlens,20,4714
Greta,inferred,10,scene,trait,logit,20,1808
Greta,inferred,10,scene,trait,jlens,21,4366
Greta,inferred,10,scene,trait,logit,21,902
Greta,inferred,10,scene,trait,jlens,22,3397
Greta,inferred,10,scene,trait,logit,22,1690
Greta,inferred,10,scene,trait,jlens,23,2048
Greta,inferred,10,scene,trait,logit,23,2112
Greta,inferred,10,scene,trait,jlens,24,1525
Greta,inferred,10,scene,trait,logit,24,1885
Greta,inferred,10,scene,trait,jlens,25,819
Greta,inferred,10,scene,trait,logit,25,2055
Greta,inferred,10,scene,trait,jlens,26,716
Greta,inferred,10,scene,trait,logit,26,1555
Greta,inferred,10,control,trait,jlens,13,2589
Greta,inferred,10,control,trait,logit,13,14604
Greta,inferred,10,control,trait,jlens,14,9789
Greta,inferred,10,control,trait,logit,14,17803
Greta,inferred,10,control,trait,jlens,15,197
Greta,inferred,10,control,trait,logit,15,2599
Greta,inferred,10,control,trait,jlens,16,462
Greta,inferred,10,control,trait,logit,16,906
Greta,inferred,10,control,trait,jlens,17,19
Greta,inferred,10,control,trait,logit,17,461
Greta,inferred,10,control,trait,jlens,18,33
Greta,inferred,10,control,trait,logit,18,400
Greta,inferred,10,control,trait,jlens,19,47
Greta,inferred,10,control,trait,logit,19,218
Greta,inferred,10,control,trait,jlens,20,20
Greta,inferred,10,control,trait,logit,20,33
Greta,inferred,10,control,trait,jlens,21,18
Greta,inferred,10,control,trait,logit,21,78
Greta,inferred,10,control,trait,jlens,22,4
Greta,inferred,10,control,trait,logit,22,46
Greta,inferred,10,control,trait,jlens,23,3
Greta,inferred,10,control,trait,logit,23,26
Greta,inferred,10,control,trait,jlens,24,1
Greta,inferred,10,control,trait,logit,24,5
Greta,inferred,10,control,trait,jlens,25,1
Greta,inferred,10,control,trait,logit,25,6
Greta,inferred,10,control,trait,jlens,26,1
Greta,inferred,10,control,trait,logit,26,5
Greta,inferred,30,baseline,trait,jlens,13,1739
Greta,inferred,30,baseline,trait,logit,13,14009
Greta,inferred,30,baseline,trait,jlens,14,6830
Greta,inferred,30,baseline,trait,logit,14,12867
Greta,inferred,30,baseline,trait,jlens,15,396
Greta,inferred,30,baseline,trait,logit,15,3846
Greta,inferred,30,baseline,trait,jlens,16,727
Greta,inferred,30,baseline,trait,logit,16,1265
Greta,inferred,30,baseline,trait,jlens,17,22
Greta,inferred,30,baseline,trait,logit,17,217
Greta,inferred,30,baseline,trait,jlens,18,27
Greta,inferred,30,baseline,trait,logit,18,241
Greta,inferred,30,baseline,trait,jlens,19,30
Greta,inferred,30,baseline,trait,logit,19,157
Greta,inferred,30,baseline,trait,jlens,20,25
Greta,inferred,30,baseline,trait,logit,20,36
Greta,inferred,30,baseline,trait,jlens,21,31
Greta,inferred,30,baseline,trait,logit,21,72
Greta,inferred,30,baseline,trait,jlens,22,6
Greta,inferred,30,baseline,trait,logit,22,34
Greta,inferred,30,baseline,trait,jlens,23,2
Greta,inferred,30,baseline,trait,logit,23,20
Greta,inferred,30,baseline,trait,jlens,24,1
Greta,inferred,30,baseline,trait,logit,24,6
Greta,inferred,30,baseline,trait,jlens,25,1
Greta,inferred,30,baseline,trait,logit,25,6
Greta,inferred,30,baseline,trait,jlens,26,1
Greta,inferred,30,baseline,trait,logit,26,4
Greta,inferred,30,scene,trait,jlens,13,5114
Greta,inferred,30,scene,trait,logit,13,16831
Greta,inferred,30,scene,trait,jlens,14,11534
Greta,inferred,30,scene,trait,logit,14,19312
Greta,inferred,30,scene,trait,jlens,15,1344
Greta,inferred,30,scene,trait,logit,15,5949
Greta,inferred,30,scene,trait,jlens,16,4487
Greta,inferred,30,scene,trait,logit,16,3389
Greta,inferred,30,scene,trait,jlens,17,3108
Greta,inferred,30,scene,trait,logit,17,2816
Greta,inferred,30,scene,trait,jlens,18,3796
Greta,inferred,30,scene,trait,logit,18,2198
Greta,inferred,30,scene,trait,jlens,19,6406
Greta,inferred,30,scene,trait,logit,19,1800
Greta,inferred,30,scene,trait,jlens,20,10400
Greta,inferred,30,scene,trait,logit,20,1783
Greta,inferred,30,scene,trait,jlens,21,7132
Greta,inferred,30,scene,trait,logit,21,1413
Greta,inferred,30,scene,trait,jlens,22,2373
Greta,inferred,30,scene,trait,logit,22,1897
Greta,inferred,30,scene,trait,jlens,23,1937
Greta,inferred,30,scene,trait,logit,23,3085
Greta,inferred,30,scene,trait,jlens,24,1099
Greta,inferred,30,scene,trait,logit,24,2607
Greta,inferred,30,scene,trait,jlens,25,593
Greta,inferred,30,scene,trait,logit,25,1896
Greta,inferred,30,scene,trait,jlens,26,526
Greta,inferred,30,scene,trait,logit,26,1442
Greta,inferred,30,control,trait,jlens,13,2684
Greta,inferred,30,control,trait,logit,13,11972
Greta,inferred,30,control,trait,jlens,14,7990
Greta,inferred,30,control,trait,logit,14,17892
Greta,inferred,30,control,trait,jlens,15,228
Greta,inferred,30,control,trait,logit,15,3036
Greta,inferred,30,control,trait,jlens,16,367
Greta,inferred,30,control,trait,logit,16,916
Greta,inferred,30,control,trait,jlens,17,21
Greta,inferred,30,control,trait,logit,17,218
Greta,inferred,30,control,trait,jlens,18,29
Greta,inferred,30,control,trait,logit,18,189
Greta,inferred,30,control,trait,jlens,19,31
Greta,inferred,30,control,trait,logit,19,103
Greta,inferred,30,control,trait,jlens,20,15
Greta,inferred,30,control,trait,logit,20,28
Greta,inferred,30,control,trait,jlens,21,10
Greta,inferred,30,control,trait,logit,21,46
Greta,inferred,30,control,trait,jlens,22,2
Greta,inferred,30,control,trait,logit,22,20
Greta,inferred,30,control,trait,jlens,23,1
Greta,inferred,30,control,trait,logit,23,13
Greta,inferred,30,control,trait,jlens,24,1
Greta,inferred,30,control,trait,logit,24,4
Greta,inferred,30,control,trait,jlens,25,1
Greta,inferred,30,control,trait,logit,25,4
Greta,inferred,30,control,trait,jlens,26,1
Greta,inferred,30,control,trait,logit,26,2
Marek,inferred,0,baseline,trait,jlens,13,1299
Marek,inferred,0,baseline,trait,logit,13,1017
Marek,inferred,0,baseline,trait,jlens,14,39448
Marek,inferred,0,baseline,trait,logit,14,1249
Marek,inferred,0,baseline,trait,jlens,15,227
Marek,inferred,0,baseline,trait,logit,15,635
Marek,inferred,0,baseline,trait,jlens,16,170
Marek,inferred,0,baseline,trait,logit,16,532
Marek,inferred,0,baseline,trait,jlens,17,75
Marek,inferred,0,baseline,trait,logit,17,705
Marek,inferred,0,baseline,trait,jlens,18,86
Marek,inferred,0,baseline,trait,logit,18,344
Marek,inferred,0,baseline,trait,jlens,19,45
Marek,inferred,0,baseline,trait,logit,19,191
Marek,inferred,0,baseline,trait,jlens,20,35
Marek,inferred,0,baseline,trait,logit,20,266
Marek,inferred,0,baseline,trait,jlens,21,42
Marek,inferred,0,baseline,trait,logit,21,84
Marek,inferred,0,baseline,trait,jlens,22,26
Marek,inferred,0,baseline,trait,logit,22,122
Marek,inferred,0,baseline,trait,jlens,23,31
Marek,inferred,0,baseline,trait,logit,23,82
Marek,inferred,0,baseline,trait,jlens,24,15
Marek,inferred,0,baseline,trait,logit,24,71
Marek,inferred,0,baseline,trait,jlens,25,16
Marek,inferred,0,baseline,trait,logit,25,53
Marek,inferred,0,baseline,trait,jlens,26,22
Marek,inferred,0,baseline,trait,logit,26,46
Marek,inferred,0,scene,trait,jlens,13,24647
Marek,inferred,0,scene,trait,logit,13,4192
Marek,inferred,0,scene,trait,jlens,14,107582
Marek,inferred,0,scene,trait,logit,14,15349
Marek,inferred,0,scene,trait,jlens,15,8752
Marek,inferred,0,scene,trait,logit,15,6495
Marek,inferred,0,scene,trait,jlens,16,5260
Marek,inferred,0,scene,trait,logit,16,1608
Marek,inferred,0,scene,trait,jlens,17,1203
Marek,inferred,0,scene,trait,logit,17,1220
Marek,inferred,0,scene,trait,jlens,18,1523
Marek,inferred,0,scene,trait,logit,18,846
Marek,inferred,0,scene,trait,jlens,19,952
Marek,inferred,0,scene,trait,logit,19,1006
Marek,inferred,0,scene,trait,jlens,20,585
Marek,inferred,0,scene,trait,logit,20,1292
Marek,inferred,0,scene,trait,jlens,21,709
Marek,inferred,0,scene,trait,logit,21,455
Marek,inferred,0,scene,trait,jlens,22,505
Marek,inferred,0,scene,trait,logit,22,412
Marek,inferred,0,scene,trait,jlens,23,346
Marek,inferred,0,scene,trait,logit,23,335
Marek,inferred,0,scene,trait,jlens,24,309
Marek,inferred,0,scene,trait,logit,24,382
Marek,inferred,0,scene,trait,jlens,25,67
Marek,inferred,0,scene,trait,logit,25,162
Marek,inferred,0,scene,trait,jlens,26,61
Marek,inferred,0,scene,trait,logit,26,157
Marek,inferred,1,baseline,trait,jlens,13,976
Marek,inferred,1,baseline,trait,logit,13,1559
Marek,inferred,1,baseline,trait,jlens,14,22054
Marek,inferred,1,baseline,trait,logit,14,1283
Marek,inferred,1,baseline,trait,jlens,15,300
Marek,inferred,1,baseline,trait,logit,15,972
Marek,inferred,1,baseline,trait,jlens,16,308
Marek,inferred,1,baseline,trait,logit,16,1121
Marek,inferred,1,baseline,trait,jlens,17,96
Marek,inferred,1,baseline,trait,logit,17,692
Marek,inferred,1,baseline,trait,jlens,18,102
Marek,inferred,1,baseline,trait,logit,18,264
Marek,inferred,1,baseline,trait,jlens,19,114
Marek,inferred,1,baseline,trait,logit,19,321
Marek,inferred,1,baseline,trait,jlens,20,67
Marek,inferred,1,baseline,trait,logit,20,472
Marek,inferred,1,baseline,trait,jlens,21,63
Marek,inferred,1,baseline,trait,logit,21,107
Marek,inferred,1,baseline,trait,jlens,22,70
Marek,inferred,1,baseline,trait,logit,22,140
Marek,inferred,1,baseline,trait,jlens,23,41
Marek,inferred,1,baseline,trait,logit,23,83
Marek,inferred,1,baseline,trait,jlens,24,51
Marek,inferred,1,baseline,trait,logit,24,77
Marek,inferred,1,baseline,trait,jlens,25,31
Marek,inferred,1,baseline,trait,logit,25,53
Marek,inferred,1,baseline,trait,jlens,26,15
Marek,inferred,1,baseline,trait,logit,26,33
Marek,inferred,1,scene,trait,jlens,13,2152
Marek,inferred,1,scene,trait,logit,13,1393
Marek,inferred,1,scene,trait,jlens,14,39879
Marek,inferred,1,scene,trait,logit,14,2206
Marek,inferred,1,scene,trait,jlens,15,912
Marek,inferred,1,scene,trait,logit,15,1484
Marek,inferred,1,scene,trait,jlens,16,774
Marek,inferred,1,scene,trait,logit,16,370
Marek,inferred,1,scene,trait,jlens,17,607
Marek,inferred,1,scene,trait,logit,17,404
Marek,inferred,1,scene,trait,jlens,18,664
Marek,inferred,1,scene,trait,logit,18,179
Marek,inferred,1,scene,trait,jlens,19,505
Marek,inferred,1,scene,trait,logit,19,214
Marek,inferred,1,scene,trait,jlens,20,304
Marek,inferred,1,scene,trait,logit,20,630
Marek,inferred,1,scene,trait,jlens,21,214
