doc,layer,depth_frac,kurtosis,cos_to_next,next_token_agreement
5,10,0.30303030303030304,0.6929017901420593,0.9712284207344055,0.125
5,11,0.3333333333333333,0.687913179397583,0.9775375127792358,0.0625
5,12,0.36363636363636365,0.6975884437561035,0.9602711200714111,0.0625
5,13,0.3939393939393939,0.5939487814903259,0.9657090902328491,0.125
5,14,0.42424242424242425,0.6971361041069031,0.9533200263977051,0.125
5,15,0.45454545454545453,0.7720960974693298,0.9814651012420654,0.125
5,16,0.48484848484848486,0.7788480520248413,0.9517210721969604,0.125
5,17,0.5151515151515151,0.6405094265937805,0.9792824387550354,0.125
5,18,0.5454545454545454,0.7153403162956238,0.9843039512634277,0.125
5,19,0.5757575757575758,0.7599549889564514,0.9769585728645325,0.125
5,20,0.6060606060606061,0.8651096820831299,0.9764142632484436,0.125
5,21,0.6363636363636364,1.0097970962524414,0.9663060307502747,0.125
5,22,0.6666666666666666,1.2926158905029297,0.9719454050064087,0.1875
5,23,0.696969696969697,1.6297402381896973,0.969150722026825,0.375
5,24,0.7272727272727273,1.9580938816070557,0.9439371824264526,0.3125
5,25,0.7575757575757576,2.279855728149414,0.9604282975196838,0.4375
5,26,0.7878787878787878,2.1582043170928955,0.9780753254890442,0.375
5,27,0.8181818181818182,2.3937439918518066,0.9686797261238098,0.4375
5,28,0.8484848484848485,2.1388602256774902,0.9770810008049011,0.4375
5,29,0.8787878787878788,2.014153480529785,0.9829992055892944,0.5625
5,30,0.9090909090909091,1.8020548820495605,0.9809290766716003,0.625
5,31,0.9393939393939394,1.469884991645813,0.9813179969787598,0.75
5,32,0.9696969696969697,1.3730809688568115,,0.8125
6,0,0.0,1.4714412689208984,0.9707688093185425,0.0
6,1,0.030303030303030304,1.354050874710083,0.9618875980377197,0.0
6,2,0.06060606060606061,1.3512365818023682,0.9635562300682068,0.0
6,3,0.09090909090909091,1.5134963989257812,0.9257542490959167,0.0
6,4,0.12121212121212122,1.0156058073043823,0.9258183240890503,0.0
6,5,0.15151515151515152,1.0943000316619873,0.9453129768371582,0.0
6,6,0.18181818181818182,0.884558916091919,0.9821677207946777,0.0
